@relation AVRO

@attribute LOC_Touched real
@attribute NumberRevisions real
@attribute NumberBugFix real
@attribute LOC_Addedr real
@attribute MAX_LOC_Added real
@attribute Chg_Set_Size real
@attribute Max_Chg_Set real
@attribute AVG_Chg_Set real
@attribute Avg_LOC_Added real
@attribute Buggy {Yes, No}

@data
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
29,1,0,29,29,863,863,863,29,No
29,1,0,29,29,863,863,863,29,No
393,3,0,388,388,893,863,297,129,No
1089,7,2,1027,913,905,863,129,146,Yes
26,1,0,26,26,863,863,863,26,No
54,4,0,39,39,59,24,14,9,No
76,2,0,76,70,25,16,12,38,No
43,3,0,39,37,875,863,291,13,No
228,3,0,172,149,896,863,298,57,No
323,6,1,265,177,924,863,154,44,Yes
420,6,0,379,238,910,863,151,63,No
172,5,0,133,104,67,24,13,26,No
85,1,0,85,85,16,16,16,85,No
86,5,0,61,57,67,24,13,12,No
37,1,0,37,37,863,863,863,37,No
37,1,0,37,37,863,863,863,37,No
37,1,0,37,37,863,863,863,37,No
27,1,0,27,27,863,863,863,27,No
520,6,3,490,489,906,863,151,81,Yes
676,5,1,478,476,911,863,182,95,Yes
203,3,1,198,198,897,863,299,66,Yes
24,1,0,24,24,863,863,863,24,No
36,2,1,30,30,877,863,438,15,Yes
56,1,0,56,56,863,863,863,56,Yes
55,1,0,55,55,863,863,863,55,Yes
26,1,1,26,26,14,14,14,26,Yes
231,3,0,198,192,907,863,302,66,No
1063,4,0,891,588,892,863,223,222,No
252,2,1,251,251,867,863,433,125,Yes
628,2,1,620,619,866,863,433,310,Yes
38,1,0,38,38,863,863,863,38,No
36,1,0,36,36,863,863,863,36,No
288,2,0,287,280,887,863,443,143,No
232,1,0,232,232,24,24,24,232,No
203,1,0,203,203,24,24,24,203,No
271,1,0,271,271,863,863,863,271,No
433,6,2,426,424,929,863,154,71,Yes
250,6,3,239,239,915,863,152,39,Yes
75,1,0,75,75,863,863,863,75,No
70,1,0,70,70,863,863,863,70,No
296,11,3,216,204,966,863,87,19,Yes
239,6,3,234,230,916,863,152,39,Yes
207,5,2,203,203,907,863,181,40,Yes
115,5,1,102,102,923,863,184,20,Yes
305,6,3,210,166,916,863,152,35,Yes
502,10,3,456,338,946,863,94,45,Yes
107,6,3,97,95,916,863,152,16,Yes
612,10,3,563,382,935,863,93,56,Yes
150,5,1,139,139,923,863,184,27,Yes
41,1,0,41,41,863,863,863,41,No
87,1,0,87,87,863,863,863,87,No
91,1,0,91,91,863,863,863,91,No
80,2,0,79,79,870,863,435,39,No
85,2,0,84,84,870,863,435,42,No
59,1,0,59,59,863,863,863,59,No
115,2,0,112,112,870,863,435,56,No
52,1,0,52,52,863,863,863,52,No
157,1,0,157,157,863,863,863,157,Yes
74,1,0,74,74,863,863,863,74,No
235,2,0,232,230,887,863,443,116,Yes
213,2,0,211,211,887,863,443,105,Yes
56,1,0,56,56,863,863,863,56,No
29,1,0,29,29,863,863,863,29,No
112,2,0,111,111,870,863,435,55,No
99,2,0,98,98,870,863,435,49,No
44,1,0,44,44,863,863,863,44,No
54,1,0,54,54,863,863,863,54,No
205,1,0,205,205,863,863,863,205,No
121,1,0,121,121,863,863,863,121,No
107,1,0,107,107,863,863,863,107,No
74,1,0,74,74,863,863,863,74,No
79,2,0,77,77,867,863,433,38,No
430,3,0,413,413,893,863,297,137,Yes
148,2,0,146,146,873,863,436,73,No
125,1,0,125,125,863,863,863,125,No
76,1,0,76,76,863,863,863,76,No
48,1,0,48,48,863,863,863,48,No
34,1,0,34,34,863,863,863,34,No
39,1,0,39,39,863,863,863,39,No
37,1,0,37,37,863,863,863,37,No
80,1,0,80,80,863,863,863,80,No
29,1,0,29,29,863,863,863,29,No
441,4,1,424,424,907,863,226,106,Yes
301,2,1,258,258,877,863,438,129,Yes
90,2,1,89,89,877,863,438,44,Yes
58,1,0,58,58,863,863,863,58,No
45,2,1,44,44,877,863,438,22,Yes
28,1,0,28,28,863,863,863,28,No
32,2,1,28,28,877,863,438,14,Yes
55,2,1,54,49,877,863,438,27,Yes
110,2,0,107,107,883,863,441,53,Yes
114,2,0,109,109,883,863,441,54,Yes
87,2,0,85,84,887,863,443,42,No
54,1,0,54,54,863,863,863,54,No
78,1,0,78,78,863,863,863,78,No
93,2,0,88,82,879,863,439,44,No
79,2,0,78,78,873,863,436,39,No
77,1,0,77,77,863,863,863,77,No
99,3,0,97,81,877,863,292,32,No
156,2,0,146,140,878,863,439,73,No
115,2,0,102,98,878,863,439,51,No
52,2,0,51,51,873,863,436,25,No
71,2,0,71,57,878,863,439,35,No
92,2,0,92,87,866,863,433,46,Yes
32,1,0,32,32,863,863,863,32,No
51,1,0,51,51,863,863,863,51,No
47,1,0,47,47,863,863,863,47,No
85,1,0,85,85,863,863,863,85,No
177,1,0,177,177,863,863,863,177,No
143,2,0,141,141,883,863,441,70,No
115,1,0,115,115,863,863,863,115,No
240,1,0,240,240,863,863,863,240,No
267,7,0,240,202,922,863,131,34,No
154,1,0,154,154,9,9,9,154,No
64,1,0,64,64,16,16,16,64,No
64,2,0,63,61,18,10,9,31,No
185,1,0,185,185,863,863,863,185,No
39,1,0,39,39,863,863,863,39,No
91,1,0,91,91,863,863,863,91,No
42,1,0,42,42,863,863,863,42,No
204,3,0,196,196,893,863,297,65,Yes
42,1,0,42,42,863,863,863,42,No
40,1,0,40,40,863,863,863,40,No
42,1,0,42,42,863,863,863,42,No
111,1,0,111,111,863,863,863,111,Yes
45,1,0,45,45,863,863,863,45,No
181,2,1,181,175,866,863,433,90,Yes
46,1,0,46,46,863,863,863,46,No
443,3,0,426,418,907,863,302,142,Yes
651,7,2,620,433,919,863,131,88,Yes
58,1,0,58,58,16,16,16,58,No
158,2,1,157,157,868,863,434,78,Yes
70,5,2,66,36,903,863,180,13,Yes
52,1,0,52,52,2,2,2,52,No
802,10,2,561,189,92,24,9,56,Yes
416,2,0,404,326,887,863,443,202,No
476,2,0,475,475,887,863,443,237,No
167,2,0,163,163,887,863,443,81,No
55,2,2,55,49,4,3,2,27,Yes
214,2,0,212,211,887,863,443,106,No
238,6,4,195,120,897,863,149,32,Yes
855,3,1,853,849,891,863,297,284,Yes
93,1,0,93,93,6,6,6,93,No
64,1,0,64,64,863,863,863,64,No
35,1,0,35,35,863,863,863,35,No
103,1,0,103,103,863,863,863,103,No
94,1,0,94,94,863,863,863,94,No
182,2,0,180,180,873,863,436,90,No
80,1,0,80,80,863,863,863,80,No
241,1,0,241,241,863,863,863,241,Yes
41,1,1,41,41,14,14,14,41,Yes
206,5,1,198,180,902,863,180,39,Yes
67,2,1,66,66,868,863,434,33,Yes
35,1,0,35,35,4,4,4,35,No
74,3,1,59,58,883,863,294,19,Yes
32,1,0,32,32,3,3,3,32,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
3,1,0,3,3,9,9,9,3,No
3,1,0,3,3,9,9,9,3,No
30,3,1,24,22,24,13,8,8,Yes
250,12,3,110,31,98,27,8,9,Yes
2,1,0,0,0,12,12,12,0,No
162,3,0,16,9,44,27,14,5,No
177,1,0,177,177,12,12,12,177,No
190,3,0,80,48,21,12,7,26,No
2,1,0,2,2,5,5,5,2,No
107,5,3,58,50,47,15,9,11,Yes
48,5,3,18,8,45,15,9,3,Yes
9,3,2,6,6,32,15,10,2,Yes
4,1,0,0,0,8,8,8,0,No
8,2,0,3,3,46,27,23,1,No
3,1,0,0,0,19,19,19,0,No
9,1,0,0,0,27,27,27,0,No
7,1,0,1,1,4,4,4,1,No
48,2,0,25,18,21,13,10,12,No
6,1,0,0,0,27,27,27,0,No
52,1,0,52,52,3,3,3,52,No
8,1,0,8,8,5,5,5,8,No
8,2,0,1,1,20,15,10,0,No
8,3,0,2,2,29,15,9,0,No
1,1,1,0,0,3,3,3,0,Yes
2,1,1,1,1,3,3,3,1,Yes
2,1,0,1,1,4,4,4,1,No
54,1,0,54,54,12,12,12,54,No
205,1,0,205,205,12,12,12,205,No
121,1,0,121,121,12,12,12,121,No
107,1,0,107,107,12,12,12,107,No
74,1,0,74,74,12,12,12,74,No
79,4,0,72,59,23,6,5,18,No
439,11,5,108,46,101,19,9,9,Yes
153,9,3,81,55,97,19,10,9,Yes
90,7,2,58,42,80,19,11,8,Yes
46,2,0,2,2,34,19,17,1,No
67,3,1,2,2,49,19,16,0,Yes
34,1,1,34,34,9,9,9,34,Yes
41,2,0,37,37,15,9,7,18,No
37,1,0,37,37,19,19,19,37,No
312,10,2,89,26,69,19,6,8,Yes
224,7,3,181,159,67,19,9,25,Yes
57,5,2,47,46,63,19,12,9,Yes
21,2,0,17,17,34,19,17,8,No
3,1,1,0,0,8,8,8,0,Yes
1,1,0,0,0,19,19,19,0,No
34,2,2,2,2,11,8,5,1,Yes
39,2,0,26,26,34,19,17,13,No
69,3,1,63,56,49,19,16,21,Yes
84,1,0,84,84,13,13,13,84,No
54,1,0,54,54,13,13,13,54,No
81,2,0,79,79,25,13,12,39,No
84,2,0,82,82,25,13,12,41,No
78,1,0,78,78,22,22,22,78,No
77,1,0,77,77,13,13,13,77,No
76,7,0,64,58,67,22,9,9,No
140,1,0,140,140,8,8,8,140,No
98,1,0,98,98,8,8,8,98,No
47,4,0,41,34,25,7,6,10,No
57,2,0,57,39,21,13,10,28,No
169,1,1,169,169,15,15,15,169,Yes
32,1,0,32,32,13,13,13,32,No
5,2,1,0,0,42,27,21,0,Yes
1,1,0,0,0,27,27,27,0,No
2,1,0,0,0,27,27,27,0,No
3,1,0,3,3,5,5,5,3,No
18,2,0,9,9,39,27,19,4,No
4,1,0,0,0,27,27,27,0,No
35,3,1,20,20,50,27,16,6,Yes
94,5,1,67,35,68,27,13,13,Yes
91,4,0,1,1,73,27,18,0,No
8,1,0,0,0,27,27,27,0,No
6,3,0,1,1,48,27,16,0,No
1,1,0,0,0,27,27,27,0,No
42,1,0,42,42,13,13,13,42,No
46,1,1,44,44,15,15,15,44,Yes
5,1,0,0,0,27,27,27,0,No
189,11,5,136,46,107,27,9,12,Yes
156,9,2,145,38,67,27,7,16,Yes
159,2,1,157,155,25,22,12,78,Yes
36,1,1,36,36,3,3,3,36,Yes
9,1,0,0,0,27,27,27,0,No
20,1,0,0,0,27,27,27,0,No
5,1,0,0,0,27,27,27,0,No
120,1,0,120,120,27,27,27,120,No
9,2,0,0,0,30,27,15,0,No
64,1,0,64,64,3,3,3,64,No
35,1,0,35,35,12,12,12,35,No
103,1,0,103,103,12,12,12,103,No
94,1,0,94,94,12,12,12,94,No
180,1,0,180,180,12,12,12,180,No
80,1,0,80,80,12,12,12,80,No
226,5,1,203,72,28,13,5,40,Yes
187,2,0,181,181,25,13,12,90,No
66,1,0,66,66,13,13,13,66,No
58,1,0,58,58,8,8,8,58,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,No
