Dataset,# Training,% Training,% Defect Training,%Defect Testing,Classifier,Balancing,FeatureSelection,TP,FP,TN,FN,Precision,Recall,ROC Area,Kappa
AVRO,11,0.9263169593242943,0.10773845230953809,0.05731523378582202,NB,Smote,False,0.9810407422347721,0.33370452858203414,0.6662954714179659,0.018959257765227916,0.9605476806951332,0.9810407422347721,0.8149953713311756,0.7018542024685755
AVRO,11,0.9263169593242943,0.10773845230953809,0.05731523378582202,RF,No sampling,True,1.0,0.29175946547884185,0.7082405345211581,0.0,0.9659696064423952,1.0,0.8541202672605791,0.8124494466246533
AVRO,11,0.9263169593242943,0.10773845230953809,0.05731523378582202,IBk,No sampling,True,1.0,0.29175946547884185,0.7082405345211581,0.0,0.9659696064423952,1.0,0.8541202672605791,0.8124494466246533
AVRO,11,0.9263169593242943,0.10773845230953809,0.05731523378582202,NB,No sampling,True,1.0,0.29175946547884185,0.7082405345211581,0.0,0.9659696064423952,1.0,0.8541202672605791,0.8124494466246533
AVRO,11,0.9263169593242943,0.10773845230953809,0.05731523378582202,RF,Under sampling,True,1.0,0.29175946547884185,0.7082405345211581,0.0,0.9659696064423952,1.0,0.8541202672605791,0.8124494466246533
AVRO,11,0.9263169593242943,0.10773845230953809,0.05731523378582202,IBk,Under sampling,True,1.0,0.29175946547884185,0.7082405345211581,0.0,0.9659696064423952,1.0,0.8541202672605791,0.8124494466246533
AVRO,11,0.9263169593242943,0.10773845230953809,0.05731523378582202,NB,Under sampling,True,1.0,0.29175946547884185,0.7082405345211581,0.0,0.9659696064423952,1.0,0.8541202672605791,0.8124494466246533
AVRO,11,0.9263169593242943,0.10773845230953809,0.05731523378582202,RF,Over sampling,True,1.0,0.29175946547884185,0.7082405345211581,0.0,0.9659696064423952,1.0,0.8541202672605791,0.8124494466246533
AVRO,11,0.9263169593242943,0.10773845230953809,0.05731523378582202,IBk,Over sampling,True,1.0,0.29175946547884185,0.7082405345211581,0.0,0.9659696064423952,1.0,0.8541202672605791,0.8124494466246533
AVRO,11,0.9263169593242943,0.10773845230953809,0.05731523378582202,NB,Over sampling,True,1.0,0.29175946547884185,0.7082405345211581,0.0,0.9659696064423952,1.0,0.8541202672605791,0.8124494466246533
AVRO,11,0.9263169593242943,0.10773845230953809,0.05731523378582202,RF,Smote,True,1.0,0.29175946547884185,0.7082405345211581,0.0,0.9659696064423952,1.0,0.8541202672605791,0.8124494466246533
AVRO,11,0.9263169593242943,0.10773845230953809,0.05731523378582202,IBk,Smote,True,1.0,0.29175946547884185,0.7082405345211581,0.0,0.9659696064423952,1.0,0.8541202672605791,0.8124494466246533
AVRO,11,0.9263169593242943,0.10773845230953809,0.05731523378582202,NB,Smote,True,1.0,0.29175946547884185,0.7082405345211581,0.0,0.9659696064423952,1.0,0.8541202672605791,0.8124494466246533
AVRO,12,0.931759345552449,0.10402311624805512,0.06069802731411229,RF,No sampling,False,0.9541056809724634,0.30235042735042733,0.6976495726495726,0.045894319027536594,0.9645141065830721,0.9541056809724634,0.8805614659466061,0.6260384243254181
AVRO,12,0.931759345552449,0.10402311624805512,0.06069802731411229,IBk,No sampling,False,0.9577028032746217,0.2638888888888889,0.7361111111111112,0.042297196725378315,0.9690010040160643,0.9577028032746217,0.8729080396160526,0.6643284556666618
AVRO,12,0.931759345552449,0.10402311624805512,0.06069802731411229,NB,No sampling,False,0.9505499049036633,0.25427350427350426,0.7457264957264957,0.04945009509633672,0.969878501518731,0.9505499049036633,0.866642944118033,0.6471801684566687
AVRO,12,0.931759345552449,0.10402311624805512,0.06069802731411229,RF,Under sampling,False,0.945640039692384,0.24145299145299146,0.7585470085470085,0.05435996030761597,0.9712092741807064,0.945640039692384,0.8710602969878739,0.6400433134095864
AVRO,12,0.931759345552449,0.10402311624805512,0.06069802731411229,IBk,Under sampling,False,0.9466881667080129,0.2358974358974359,0.764102564102564,0.0533118332919871,0.9718833566789762,0.9466881667080129,0.8708990155355821,0.6469478146535053
AVRO,12,0.931759345552449,0.10402311624805512,0.06069802731411229,NB,Under sampling,False,0.9449268171669561,0.2377136752136752,0.7622863247863247,0.05507318283304391,0.9716217077992475,0.9449268171669561,0.8665828058154714,0.6402521392164454
AVRO,12,0.931759345552449,0.10402311624805512,0.06069802731411229,RF,Over sampling,False,1.0,0.28739316239316237,0.7126068376068376,0.0,0.9677109590685392,1.0,0.8831383831926501,0.8162860896671542
AVRO,12,0.931759345552449,0.10402311624805512,0.06069802731411229,IBk,Over sampling,False,0.9803398660382039,0.2564102564102564,0.7435897435897436,0.01966013396179608,0.970528642475594,0.9803398660382039,0.8737990376929226,0.752902618270802
AVRO,12,0.931759345552449,0.10402311624805512,0.06069802731411229,NB,Over sampling,False,0.9662201273463987,0.2539173789173789,0.7460826210826211,0.03377987265360126,0.9703928245162362,0.9662201273463987,0.8638737035717727,0.7008311831273182
AVRO,12,0.931759345552449,0.10402311624805512,0.06069802731411229,RF,Smote,False,0.9497643264698586,0.2724358974358974,0.7275641025641025,0.050235673530141405,0.9677704752275025,0.9497643264698586,0.8851016004172789,0.6325293466404603
AVRO,12,0.931759345552449,0.10402311624805512,0.06069802731411229,IBk,Smote,False,0.9543537583726123,0.2467948717948718,0.7532051282051282,0.04564624162738774,0.9708517350157728,0.9543537583726123,0.8755837173762316,0.6645697877924558
AVRO,12,0.931759345552449,0.10402311624805512,0.06069802731411229,NB,Smote,False,0.9474075911684445,0.23326210826210828,0.7667378917378918,0.05259240883155544,0.9722092579235436,0.9474075911684445,0.8725914935602358,0.6509337257992452
AVRO,12,0.931759345552449,0.10402311624805512,0.06069802731411229,RF,No sampling,True,1.0,0.28525641025641024,0.7147435897435898,0.0,0.9679433305318765,1.0,0.8573717948717948,0.8178490308369841
AVRO,12,0.931759345552449,0.10402311624805512,0.06069802731411229,IBk,No sampling,True,1.0,0.28525641025641024,0.7147435897435898,0.0,0.9679433305318765,1.0,0.8573717948717948,0.8178490308369841
AVRO,12,0.931759345552449,0.10402311624805512,0.06069802731411229,NB,No sampling,True,1.0,0.28561253561253563,0.7143874643874644,0.0,0.9679045942052185,1.0,0.8573717948717948,0.8175887752476296
AVRO,12,0.931759345552449,0.10402311624805512,0.06069802731411229,RF,Under sampling,True,1.0,0.28552350427350426,0.7144764957264957,0.0,0.9679142779962181,1.0,0.8573717948717948,0.8176538479343591
AVRO,12,0.931759345552449,0.10402311624805512,0.06069802731411229,IBk,Under sampling,True,1.0,0.28547008547008546,0.7145299145299145,0.0,0.9679200883638285,1.0,0.8573717948717948,0.8176928887334884
AVRO,12,0.931759345552449,0.10402311624805512,0.06069802731411229,NB,Under sampling,True,1.0,0.28543447293447294,0.7145655270655271,0.0,0.9679239619809905,1.0,0.8573717948717948,0.8177189147609675
AVRO,12,0.931759345552449,0.10402311624805512,0.06069802731411229,RF,Over sampling,True,1.0,0.28525641025641024,0.7147435897435898,0.0,0.9679433305318765,1.0,0.8573717948717948,0.8178490308369841
AVRO,12,0.931759345552449,0.10402311624805512,0.06069802731411229,IBk,Over sampling,True,1.0,0.28525641025641024,0.7147435897435898,0.0,0.9679433305318765,1.0,0.8573717948717948,0.8178490308369841
AVRO,12,0.931759345552449,0.10402311624805512,0.06069802731411229,NB,Over sampling,True,1.0,0.28525641025641024,0.7147435897435898,0.0,0.9679433305318765,1.0,0.8573717948717948,0.8178490308369841
AVRO,12,0.931759345552449,0.10402311624805512,0.06069802731411229,RF,Smote,True,1.0,0.28525641025641024,0.7147435897435898,0.0,0.9679433305318765,1.0,0.8573717948717948,0.8178490308369841
AVRO,12,0.931759345552449,0.10402311624805512,0.06069802731411229,IBk,Smote,True,1.0,0.28525641025641024,0.7147435897435898,0.0,0.9679433305318765,1.0,0.8573717948717948,0.8178490308369841
AVRO,12,0.931759345552449,0.10402311624805512,0.06069802731411229,NB,Smote,True,1.0,0.28703703703703703,0.7129629629629629,0.0,0.9677496798975672,1.0,0.8573717948717948,0.8165468146368993
AVRO,13,0.9363909628624066,0.10106658382520452,0.010670731707317074,RF,No sampling,False,0.9466651307453059,0.32991803278688525,0.6700819672131147,0.05333486925469416,0.9622950819672131,0.9466651307453059,0.8861818537185978,0.5795882887913558
AVRO,13,0.9363909628624066,0.10106658382520452,0.010670731707317074,IBk,No sampling,False,0.9724686096071881,0.31915983606557374,0.6808401639344263,0.027531390392811887,0.9644142343062775,0.9724686096071881,0.878269414573187,0.6755796675224321
AVRO,13,0.9363909628624066,0.10106658382520452,0.010670731707317074,NB,No sampling,False,0.9647890028030565,0.31079234972677594,0.6892076502732241,0.03521099719694352,0.9650483945306498,0.9647890028030565,0.8598908194916813,0.653303522816947
AVRO,13,0.9363909628624066,0.10106658382520452,0.010670731707317074,RF,Under sampling,False,0.9601428406865569,0.2850922131147541,0.7149077868852459,0.03985715931344315,0.9676951208893275,0.9601428406865569,0.8581285343108466,0.6548766344498959
AVRO,13,0.9363909628624066,0.10106658382520452,0.010670731707317074,IBk,Under sampling,False,0.9677686902430596,0.28975409836065574,0.7102459016393443,0.03223130975694045,0.9674343620451404,0.9677686902430596,0.8542673489871417,0.6789407309228229
AVRO,13,0.9363909628624066,0.10106658382520452,0.010670731707317074,NB,Under sampling,False,0.9644818185308912,0.28739754098360654,0.7126024590163934,0.03551818146910878,0.9675841214199041,0.9644818185308912,0.8550907406655534,0.6686223522818251
AVRO,13,0.9363909628624066,0.10106658382520452,0.010670731707317074,RF,Over sampling,False,0.9353761087432323,0.19672131147540983,0.8032786885245902,0.06462389125676765,0.9769008662175168,0.9353761087432323,0.8863624346367892,0.6325271343794009
AVRO,13,0.9363909628624066,0.10106658382520452,0.010670731707317074,IBk,Over sampling,False,0.9668240986061514,0.2525614754098361,0.7474385245901639,0.033175901393848635,0.9714682562648301,0.9668240986061514,0.8785876441814704,0.7010341313714377
AVRO,13,0.9363909628624066,0.10106658382520452,0.010670731707317074,NB,Over sampling,False,0.9605652190607841,0.26024590163934425,0.7397540983606558,0.03943478093921591,0.9704399100007759,0.9605652190607841,0.862255393507459,0.6732771457550935
AVRO,13,0.9363909628624066,0.10106658382520452,0.010670731707317074,RF,Smote,False,0.9392927082133394,0.21311475409836064,0.7868852459016393,0.060707291786660525,0.975125568045922,0.9392927082133394,0.8893024218143638,0.6341895955653103
AVRO,13,0.9363909628624066,0.10106658382520452,0.010670731707317074,IBk,Smote,False,0.9373344084782859,0.20491803278688525,0.7950819672131147,0.06266559152171408,0.9760105553556435,0.9373344084782859,0.8743211544290244,0.633350194061676
AVRO,13,0.9363909628624066,0.10106658382520452,0.010670731707317074,NB,Smote,False,0.9367584379679761,0.20525956284153005,0.79474043715847,0.06324156203202395,0.9759571148537824,0.9367584379679761,0.8704754513290232,0.6313982325876029
AVRO,13,0.9363909628624066,0.10106658382520452,0.010670731707317074,RF,No sampling,True,0.9466651307453059,0.32991803278688525,0.6700819672131147,0.05333486925469416,0.9622950819672131,0.9466651307453059,0.8083527172589091,0.5795882887913558
AVRO,13,0.9363909628624066,0.10106658382520452,0.010670731707317074,IBk,No sampling,True,0.9468379218983988,0.3324795081967213,0.6675204918032787,0.0531620781016012,0.9620201310861424,0.9468379218983988,0.8083595037966843,0.5783320131213463
AVRO,13,0.9363909628624066,0.10106658382520452,0.010670731707317074,NB,No sampling,True,0.9539223591752102,0.4166666666666667,0.5833333333333334,0.04607764082478977,0.9531903464681732,0.9539223591752102,0.8170909387144296,0.5388892383456673
AVRO,13,0.9363909628624066,0.10106658382520452,0.010670731707317074,RF,Under sampling,True,0.9521080520677341,0.3949795081967213,0.6050204918032787,0.047891947932265866,0.9554373898216918,0.9521080520677341,0.798272027242697,0.5495694277372033
AVRO,13,0.9363909628624066,0.10106658382520452,0.010670731707317074,IBk,Under sampling,True,0.9510885842644856,0.38299180327868854,0.6170081967213115,0.048911415735514344,0.9566869829204422,0.9510885842644856,0.7923047601602142,0.5552707702711573
AVRO,13,0.9363909628624066,0.10106658382520452,0.010670731707317074,NB,Under sampling,True,0.9499289636370618,0.36834016393442626,0.6316598360655737,0.05007103636293822,0.9582260094896873,0.9499289636370618,0.7928180503387735,0.5623681064574587
AVRO,13,0.9363909628624066,0.10106658382520452,0.010670731707317074,RF,Over sampling,True,0.9466651307453059,0.32991803278688525,0.6700819672131147,0.05333486925469416,0.9622950819672131,0.9466651307453059,0.8083735489792103,0.5795882887913558
AVRO,13,0.9363909628624066,0.10106658382520452,0.010670731707317074,IBk,Over sampling,True,0.9468379218983988,0.3324795081967213,0.6675204918032787,0.0531620781016012,0.9620201310861424,0.9468379218983988,0.8086025061090643,0.5783320131213463
AVRO,13,0.9363909628624066,0.10106658382520452,0.010670731707317074,NB,Over sampling,True,0.9459355680989133,0.3200136612021858,0.6799863387978142,0.05406443190108667,0.9633583607070233,0.9459355680989133,0.8172871450621072,0.5842161251803014
AVRO,13,0.9363909628624066,0.10106658382520452,0.010670731707317074,RF,Smote,True,0.9428637253772607,0.2725409836065574,0.7274590163934426,0.05713627462273931,0.9685244349781091,0.9428637253772607,0.8349048987708223,0.6068572758422054
AVRO,13,0.9363909628624066,0.10106658382520452,0.010670731707317074,IBk,Smote,True,0.9428637253772607,0.2725409836065574,0.7274590163934426,0.05713627462273931,0.9685244349781091,0.9428637253772607,0.8349763344575775,0.6068572758422054
AVRO,13,0.9363909628624066,0.10106658382520452,0.010670731707317074,NB,Smote,True,0.9513496908958261,0.37841530054644806,0.6215846994535519,0.04865030910417387,0.957193633132437,0.9513496908958261,0.8401278969270871,0.5594521552982693
AVRO,14,0.9400236988424027,0.09531659071075342,0.10182370820668693,RF,No sampling,False,1.0,0.2787385554425229,0.7212614445574771,0.0,0.9714702207413578,1.0,0.8915276201317358,0.8240025879902356
AVRO,14,0.9400236988424027,0.09531659071075342,0.10182370820668693,IBk,No sampling,False,0.9916398713826367,0.25127161749745675,0.7487283825025433,0.008360128617363344,0.9739972628697757,0.9916398713826367,0.8893843790308775,0.8020494991270152
AVRO,14,0.9400236988424027,0.09531659071075342,0.10182370820668693,NB,No sampling,False,0.9805644873168989,0.2448287555103425,0.7551712444896576,0.01943551268310111,0.974368077250781,0.9805644873168989,0.8846338995506678,0.7561518428307166
AVRO,14,0.9400236988424027,0.09531659071075342,0.10182370820668693,RF,Under sampling,False,0.9854233654876742,0.2533062054933876,0.7466937945066124,0.01457663451232583,0.9736312612517208,0.9854233654876742,0.8874217982497745,0.7718044050401476
AVRO,14,0.9400236988424027,0.09531659071075342,0.10182370820668693,IBk,Under sampling,False,0.9813504823151126,0.24659206510681586,0.7534079348931841,0.01864951768488746,0.9742083758937692,0.9813504823151126,0.886242953358215,0.7583631214613548
AVRO,14,0.9400236988424027,0.09531659071075342,0.10182370820668693,NB,Under sampling,False,0.9747409789210433,0.24126822651746355,0.7587317734825364,0.02525902107895677,0.9745842933433353,0.9747409789210433,0.8832863015069448,0.7339737516172823
AVRO,14,0.9400236988424027,0.09531659071075342,0.10182370820668693,RF,Over sampling,False,1.0,0.2787385554425229,0.7212614445574771,0.0,0.9714702207413578,1.0,0.8911841062259919,0.8240025879902356
AVRO,14,0.9400236988424027,0.09531659071075342,0.10182370820668693,IBk,Over sampling,False,0.9816184351554127,0.24923702950152593,0.7507629704984741,0.01838156484458735,0.9739458712181635,0.9816184351554127,0.8887713994280039,0.7577247586907879
AVRO,14,0.9400236988424027,0.09531659071075342,0.10182370820668693,NB,Over sampling,False,0.9679885673454806,0.23397761953204477,0.7660223804679552,0.03201143265451947,0.9751655629139073,0.9679885673454806,0.8826369891102173,0.7117701186840261
AVRO,14,0.9400236988424027,0.09531659071075342,0.10182370820668693,RF,Smote,False,1.0,0.2787385554425229,0.7212614445574771,0.0,0.9714702207413578,1.0,0.8919020998997971,0.8240025879902356
AVRO,14,0.9400236988424027,0.09531659071075342,0.10182370820668693,IBk,Smote,False,0.9916398713826367,0.25127161749745675,0.7487283825025433,0.008360128617363344,0.9739972628697757,0.9916398713826367,0.890051112753901,0.8020494991270152
AVRO,14,0.9400236988424027,0.09531659071075342,0.10182370820668693,NB,Smote,False,0.9748838871025366,0.23499491353001017,0.7650050864699899,0.02511611289746338,0.9752323087919943,0.9748838871025366,0.8858288656354162,0.7387683692478979
AVRO,14,0.9400236988424027,0.09531659071075342,0.10182370820668693,RF,No sampling,True,1.0,0.2787385554425229,0.7212614445574771,0.0,0.9714702207413578,1.0,0.8606307222787386,0.8240025879902356
AVRO,14,0.9400236988424027,0.09531659071075342,0.10182370820668693,IBk,No sampling,True,0.9993033226152197,0.2787385554425229,0.7212614445574771,6.966773847802786E-4,0.971450898671529,0.9993033226152197,0.8681789101761019,0.8204342562666603
AVRO,14,0.9400236988424027,0.09531659071075342,0.10182370820668693,NB,No sampling,True,0.9971061093247588,0.2702611054594778,0.7297388945405222,0.0028938906752411574,0.9722357695255347,0.9971061093247588,0.8660312365107385,0.8154033540971959
AVRO,14,0.9400236988424027,0.09531659071075342,0.10182370820668693,RF,Under sampling,True,0.9978295819935691,0.27238046795523907,0.7276195320447609,0.0021704180064308683,0.972043852779953,0.9978295819935691,0.8752717077236929,0.8175239476687743
AVRO,14,0.9400236988424027,0.09531659071075342,0.10182370820668693,IBk,Under sampling,True,0.997513397642015,0.27243133265513736,0.7275686673448627,0.0024866023579849946,0.9720301631399745,0.997513397642015,0.8783438780817302,0.8158969455798445
AVRO,14,0.9400236988424027,0.09531659071075342,0.10182370820668693,NB,Under sampling,True,0.989871382636656,0.262970498474059,0.737029501525941,0.010128617363344052,0.9727722772277227,0.989871382636656,0.8760394447055221,0.7855239511644724
AVRO,14,0.9400236988424027,0.09531659071075342,0.10182370820668693,RF,Over sampling,True,1.0,0.2787385554425229,0.7212614445574771,0.0,0.9714702207413578,1.0,0.8606307222787386,0.8240025879902356
AVRO,14,0.9400236988424027,0.09531659071075342,0.10182370820668693,IBk,Over sampling,True,0.9980171489817792,0.27517802644964395,0.724821973550356,0.0019828510182207932,0.9717699853892715,0.9980171489817792,0.8679018665654824,0.8164668185940609
AVRO,14,0.9400236988424027,0.09531659071075342,0.10182370820668693,NB,Over sampling,True,0.9825652018578064,0.25534079348931843,0.7446592065106816,0.01743479814219364,0.9733498495841444,0.9825652018578064,0.8637366309796007,0.757680632629439
AVRO,14,0.9400236988424027,0.09531659071075342,0.10182370820668693,RF,Smote,True,1.0,0.2787385554425229,0.7212614445574771,0.0,0.9714702207413578,1.0,0.8606307222787386,0.8240025879902356
AVRO,14,0.9400236988424027,0.09531659071075342,0.10182370820668693,IBk,Smote,True,0.9991425509110397,0.2787385554425229,0.7212614445574771,8.574490889603429E-4,0.9714464360150062,0.9991425509110397,0.8682311923274444,0.8196142057070881
AVRO,14,0.9400236988424027,0.09531659071075342,0.10182370820668693,NB,Smote,True,0.9973561986423722,0.2706002034587996,0.7293997965412004,0.002643801357627724,0.9722086786933203,0.9973561986423722,0.8736460946002248,0.8164149139844779
BOOKKEEPER,1,0.5082422066264077,0.051059730250481696,0.08861599734483903,RF,No sampling,False,1.0,0.7610062893081762,0.2389937106918239,0.0,0.9606631989596879,1.0,0.8547010184209686,0.3734448113819357
BOOKKEEPER,1,0.5082422066264077,0.051059730250481696,0.08861599734483903,IBk,No sampling,False,0.9834179357021997,0.5691823899371069,0.4308176100628931,0.016582064297800337,0.9697980977807442,0.9834179357021997,0.7762280645744873,0.4725917130452519
BOOKKEEPER,1,0.5082422066264077,0.051059730250481696,0.08861599734483903,NB,No sampling,False,0.9618725324309081,0.4381551362683438,0.5618448637316562,0.03812746756909193,0.9760760073260073,0.9618725324309081,0.8358956440717447,0.46431139012640615
BOOKKEEPER,1,0.5082422066264077,0.051059730250481696,0.08861599734483903,RF,Under sampling,False,0.9507614213197969,0.37264150943396224,0.6273584905660378,0.049238578680203045,0.9793464052287582,0.9507614213197969,0.8330440091945216,0.4600548759574717
BOOKKEEPER,1,0.5082422066264077,0.051059730250481696,0.08861599734483903,IBk,Under sampling,False,0.9442978003384095,0.3371069182389937,0.6628930817610063,0.055702199661590526,0.9811533052039381,0.9442978003384095,0.8286114782534666,0.45644016300200174
BOOKKEEPER,1,0.5082422066264077,0.051059730250481696,0.08861599734483903,NB,Under sampling,False,0.9396503102086858,0.30712788259958074,0.6928721174004193,0.06034968979131416,0.9827169232584203,0.9396503102086858,0.8453996944618852,0.45658917229745344
BOOKKEEPER,1,0.5082422066264077,0.051059730250481696,0.08861599734483903,RF,Over sampling,False,1.0,0.7610062893081762,0.2389937106918239,0.0,0.9606631989596879,1.0,0.3537538975619619,0.3734448113819357
BOOKKEEPER,1,0.5082422066264077,0.051059730250481696,0.08861599734483903,IBk,Over sampling,False,0.9834179357021997,0.5691823899371069,0.4308176100628931,0.016582064297800337,0.9697980977807442,0.9834179357021997,0.5258420330108866,0.4725917130452519
BOOKKEEPER,1,0.5082422066264077,0.051059730250481696,0.08861599734483903,NB,Over sampling,False,0.9613085166384658,0.4339622641509434,0.5660377358490566,0.03869148336153412,0.976285943407034,0.9613085166384658,0.7246379125030595,0.46466849580192826
BOOKKEEPER,1,0.5082422066264077,0.051059730250481696,0.08861599734483903,RF,Smote,False,1.0,0.7610062893081762,0.2389937106918239,0.0,0.9606631989596879,1.0,0.837161191456757,0.3734448113819357
BOOKKEEPER,1,0.5082422066264077,0.051059730250481696,0.08861599734483903,IBk,Smote,False,0.983248730964467,0.5691823899371069,0.4308176100628931,0.016751269035532996,0.9697930574098799,0.983248730964467,0.768670252955762,0.4715982226617888
BOOKKEEPER,1,0.5082422066264077,0.051059730250481696,0.08861599734483903,NB,Smote,False,0.9609701071630006,0.43186582809224316,0.5681341719077568,0.03902989283699944,0.9763896848137535,0.9609701071630006,0.829114920878162,0.4645934758029098
BOOKKEEPER,1,0.5082422066264077,0.051059730250481696,0.08861599734483903,RF,No sampling,True,1.0,0.7610062893081762,0.2389937106918239,0.0,0.9606631989596879,1.0,0.6194968553459119,0.3734448113819357
BOOKKEEPER,1,0.5082422066264077,0.051059730250481696,0.08861599734483903,IBk,No sampling,True,1.0,0.7610062893081762,0.2389937106918239,0.0,0.9606631989596879,1.0,0.6194968553459119,0.3734448113819357
BOOKKEEPER,1,0.5082422066264077,0.051059730250481696,0.08861599734483903,NB,No sampling,True,1.0,0.7610062893081762,0.2389937106918239,0.0,0.9606631989596879,1.0,0.6194968553459119,0.3734448113819357
BOOKKEEPER,1,0.5082422066264077,0.051059730250481696,0.08861599734483903,RF,Under sampling,True,1.0,0.7610062893081762,0.2389937106918239,0.0,0.9606631989596879,1.0,0.6194968553459119,0.3734448113819357
BOOKKEEPER,1,0.5082422066264077,0.051059730250481696,0.08861599734483903,IBk,Under sampling,True,1.0,0.7610062893081762,0.2389937106918239,0.0,0.9606631989596879,1.0,0.6194968553459119,0.3734448113819357
BOOKKEEPER,1,0.5082422066264077,0.051059730250481696,0.08861599734483903,NB,Under sampling,True,1.0,0.7610062893081762,0.2389937106918239,0.0,0.9606631989596879,1.0,0.6194968553459119,0.3734448113819357
BOOKKEEPER,1,0.5082422066264077,0.051059730250481696,0.08861599734483903,RF,Over sampling,True,1.0,0.7610062893081762,0.2389937106918239,0.0,0.9606631989596879,1.0,0.6194968553459119,0.3734448113819357
BOOKKEEPER,1,0.5082422066264077,0.051059730250481696,0.08861599734483903,IBk,Over sampling,True,1.0,0.7610062893081762,0.2389937106918239,0.0,0.9606631989596879,1.0,0.6194968553459119,0.3734448113819357
BOOKKEEPER,1,0.5082422066264077,0.051059730250481696,0.08861599734483903,NB,Over sampling,True,1.0,0.7610062893081762,0.2389937106918239,0.0,0.9606631989596879,1.0,0.6194968553459119,0.3734448113819357
BOOKKEEPER,1,0.5082422066264077,0.051059730250481696,0.08861599734483903,RF,Smote,True,1.0,0.7610062893081762,0.2389937106918239,0.0,0.9606631989596879,1.0,0.6194968553459119,0.3734448113819357
BOOKKEEPER,1,0.5082422066264077,0.051059730250481696,0.08861599734483903,IBk,Smote,True,1.0,0.7610062893081762,0.2389937106918239,0.0,0.9606631989596879,1.0,0.6194968553459119,0.3734448113819357
BOOKKEEPER,1,0.5082422066264077,0.051059730250481696,0.08861599734483903,NB,Smote,True,1.0,0.7610062893081762,0.2389937106918239,0.0,0.9606631989596879,1.0,0.6194968553459119,0.3734448113819357
BOOKKEEPER,2,0.6677201394943331,0.06952831728415211,0.11446375860938013,RF,No sampling,False,1.0,0.4154929577464789,0.5845070422535211,0.0,0.9698877169105138,1.0,0.8898092995792682,0.723599409416459
BOOKKEEPER,2,0.6677201394943331,0.06952831728415211,0.11446375860938013,IBk,No sampling,False,0.9878968601999649,0.3192488262910798,0.6807511737089202,0.012103139800035082,0.9764216366158114,0.9878968601999649,0.8712259009826956,0.7211182845167012
BOOKKEEPER,2,0.6677201394943331,0.06952831728415211,0.11446375860938013,NB,No sampling,False,0.9755598433023446,0.2981220657276995,0.7018779342723005,0.024440156697655382,0.9776749091761396,0.9755598433023446,0.8710018202336081,0.6684840607706498
BOOKKEEPER,2,0.6677201394943331,0.06952831728415211,0.11446375860938013,RF,Under sampling,False,0.9816260305209612,0.3268779342723005,0.6731220657276995,0.018373969479038764,0.9757213843605614,0.9816260305209612,0.87389701007895,0.6802345621301213
BOOKKEEPER,2,0.6677201394943331,0.06952831728415211,0.11446375860938013,IBk,Under sampling,False,0.9796877740747237,0.30375586854460096,0.6962441314553991,0.02031222592527627,0.9773562454065027,0.9796877740747237,0.8697824037130459,0.6860648557562907
BOOKKEEPER,2,0.6677201394943331,0.06952831728415211,0.11446375860938013,NB,Under sampling,False,0.9746243349120037,0.2930359937402191,0.706964006259781,0.025375665087996258,0.978026813741309,0.9746243349120037,0.8720910449410947,0.667217086075396
BOOKKEEPER,2,0.6677201394943331,0.06952831728415211,0.11446375860938013,RF,Over sampling,False,1.0,0.4154929577464789,0.5845070422535211,0.0,0.9698877169105138,1.0,0.6830419751744402,0.723599409416459
BOOKKEEPER,2,0.6677201394943331,0.06952831728415211,0.11446375860938013,IBk,Over sampling,False,0.9876337484651816,0.31690140845070425,0.6830985915492958,0.012366251534818453,0.9765848582083081,0.9876337484651816,0.771446848959041,0.7212542709349281
BOOKKEEPER,2,0.6677201394943331,0.06952831728415211,0.11446375860938013,NB,Over sampling,False,0.9756183125767409,0.2965571205007825,0.7034428794992176,0.024381687423259076,0.977790799882801,0.9756183125767409,0.8237966195243273,0.6698467378535072
BOOKKEEPER,2,0.6677201394943331,0.06952831728415211,0.11446375860938013,RF,Smote,False,1.0,0.4154929577464789,0.5845070422535211,0.0,0.9698877169105138,1.0,0.8776056914485804,0.723599409416459
BOOKKEEPER,2,0.6677201394943331,0.06952831728415211,0.11446375860938013,IBk,Smote,False,0.9878091562883705,0.3192488262910798,0.6807511737089202,0.012190843711629538,0.97641959254443,0.9878091562883705,0.8652411898744393,0.7206017045069365
BOOKKEEPER,2,0.6677201394943331,0.06952831728415211,0.11446375860938013,NB,Smote,False,0.9753259662047594,0.27230046948356806,0.7276995305164319,0.0246740337952406,0.9795642727112572,0.9753259662047594,0.879683157838584,0.6846840946053981
BOOKKEEPER,2,0.6677201394943331,0.06952831728415211,0.11446375860938013,RF,No sampling,True,1.0,0.4154929577464789,0.5845070422535211,0.0,0.9698877169105138,1.0,0.7922535211267606,0.723599409416459
BOOKKEEPER,2,0.6677201394943331,0.06952831728415211,0.11446375860938013,IBk,No sampling,True,1.0,0.4154929577464789,0.5845070422535211,0.0,0.9698877169105138,1.0,0.7922535211267606,0.723599409416459
BOOKKEEPER,2,0.6677201394943331,0.06952831728415211,0.11446375860938013,NB,No sampling,True,1.0,0.4154929577464789,0.5845070422535211,0.0,0.9698877169105138,1.0,0.7922535211267606,0.723599409416459
BOOKKEEPER,2,0.6677201394943331,0.06952831728415211,0.11446375860938013,RF,Under sampling,True,1.0,0.4154929577464789,0.5845070422535211,0.0,0.9698877169105138,1.0,0.7922535211267606,0.723599409416459
